x;y
38;30
-397;753
-83;-520
264;-265
32;-427
-972;869
1000;318
277;624
23;-641
626;513
-156;-627
-600;682
530;-446
765;-999
395;-516
-136;409
517;-415
-501;135
-380;-891
-278;-252
-435;-152
465;-410
-580;-948
883;92
68;730
-243;-206
904;-152
-399;-213
434;-274
-822;879
-795;-862
205;-217
363;502
836;-897
-217;-52
568;-561
868;-234
-238;885
-406;-543
-429;-214
-143;891
903;542
-185;-847
719;292
-673;-511
-273;-188
548;-685
-911;770
625;561
931;231
-524;194
651;450
118;-48
-286;-935
65;259
-606;-740
-826;889
-490;679
63;55
130;584
-687;-101
563;980
439;-658
-387;-253
-712;210
365;-882
-285;-9
-290;549
126;996
-938;-187
-91;120
-888;18
-420;111
312;532
711;717
713;2
374;870
138;139
-770;488
682;-612
670;910
658;-449
-165;-389
700;-593
119;-28
-508;-627
832;786
131;-744
-256;-347
220;-305
880;-972
-570;865
939;531
274;-3
541;-846
457;-535
970;932
-667;-606
-611;709
356;417
-824;486
510;602
556;505
-745;-802
-896;-949
310;-399
18;-977
327;400
49;607
142;632
-253;153
-660;-199
192;-248
437;886
-588;-906
115;-10
61;571
-304;-731
925;967
-593;-212
179;201
-935;287
-158;714
-780;491
-441;-830
523;-418
164;896
-975;-626
-215;-231
332;-305
-552;942
-233;-56
182;766
346;516
-771;-727
-600;-959
280;30
-462;660
-752;-584
439;-2
-878;631
665;-331
688;595
146;-841
-148;-374
479;-319
611;-154
663;-449
517;153
635;571
163;150
-923;494
-961;61
-620;-396
-578;-21
769;-552
-59;976
16;26
906;-479
116;-803
-870;-946
-760;17
870;-245
73;-618
-834;243
-505;899
647;-87
-425;-875
-74;672
-853;-512
-670;685
-927;587
-161;442
55;778
-617;887
746;321
-664;-627
902;831
476;-331
-226;669
-38;-115
129;126
513;822
-405;136
-64;973
-799;-350
-623;-947
300;135
-109;-680
-691;722
-370;923
-346;-910
84;433
-76;-93
-562;-536
-682;-385
-634;-245
-779;408
588;-773
196;-724
-292;141
974;-62
640;156
-491;90
677;773
-846;195
159;863
-687;-964
155;-803
785;582
119;744
415;546
-769;271
747;-705
-35;-863
994;985
-56;-505
-833;178
-966;-118
380;-465
-250;80
175;-976
323;234
445;323
808;798
-431;91
241;-994
-228;25
323;-661
883;85
-59;-483
889;636
127;380
618;-889
647;-760
529;830
-635;164
117;547
536;923
163;-703
-310;-532
444;-1
827;428
583;-796
-1000;-401
-63;846
704;-66
432;-395
210;-975
990;705
-846;-377
232;-216
-432;-80
-623;-986
-569;-650
169;517
177;856
-642;-524
508;-313
-21;-328
-70;-281
499;-331
783;-99
930;710
533;-684
186;488
-691;962
363;111
582;-284
667;-83
100;-999
378;-166
868;-561
377;-156
869;551
292;-240
-185;-422
7;-711
223;-856
90;346
696;289
-325;-673
-132;-950
-167;192
245;137
690;-481
-600;314
-538;833
648;288
427;-30
-631;295
581;624
916;-661
411;786
445;600
-880;-345
511;958
963;-942
-138;980
604;-958
459;956
-568;-740
463;960
-404;475
-795;35
759;-945
-289;-722
261;-28
459;-734
799;252
-544;76
-512;41
681;202
637;652
-860;955
561;3
-184;622
542;-441
301;127
405;206
-957;559
457;-537
-495;-161
-904;631
-62;379
553;-234
-682;163
426;223
880;974
863;-766
-8;-282
-368;-590
-24;-46
690;-705
460;28
-821;-125
22;480
730;-751
935;-785
-350;916
-593;838
-944;906
-1;473
51;-726
-759;-271
-405;272
-337;430
-822;-90
435;-983
48;52
-667;605
327;-514
841;503
-655;234
-399;379
-497;902
544;-334
512;302
180;459
-335;889
842;-441
980;-846
-486;950
76;805
733;-379
-198;-355
-736;824
-578;420
-907;88
738;526
209;-370
534;-661
-88;-533
-782;-439
-836;376
-706;-460
-616;499
883;-782
893;913
-1;710
869;371
-393;777
-607;-129
-687;57
-63;-888
-736;796
-837;180
302;-724
95;-534
-646;784
-267;541
-13;624
-212;-17
-717;-643
850;-483
730;-597
-465;288
-263;-13
-944;587
-581;-947
261;968
-344;-59
-887;-557
152;889
269;711
-300;-862
-538;-898
505;110
-870;726
-811;-410
230;624
513;-758
673;754
-789;258
643;-761
-737;934
585;966
-242;452
583;877
270;-397
26;-290
30;-575
259;-971
-443;-176
-123;-112
706;211
207;-523
734;658
197;136
-676;151
595;219
-860;309
348;-494
178;-807
52;661
387;-411
-30;886
-577;167
202;-27
210;835
137;-683
-776;427
-286;-494
69;819
-57;-264
-852;-167
226;664
876;-914
305;-33
744;-216
-750;483
544;-824
-863;446
-634;-141
266;408
719;355
422;477
477;-573
278;765
581;-190
906;-617
-205;-886
620;608
332;-213
-142;-356
394;-234
-252;-732
-425;892
-482;877
581;-519
782;-560
-908;48
-890;974
-597;-915
708;-14
1;-802
323;703
-943;-194
-118;-107
-946;478
424;-482
553;-572
272;-674
843;933
-466;470
-601;65
-15;-111
530;-488
-620;746
967;245
-82;-981
-701;35
566;696
762;-878
596;517
-48;-198
642;-283
690;930
807;731
600;847
-728;-20
921;203
-400;-606
842;564
420;-733
615;933
-489;768
877;626
406;526
509;660
48;-487
124;-742
-578;-459
85;282
-880;401
-947;578
-156;-199
755;337
366;923
-626;545
-918;340
-565;-180
271;193
-542;-684
-620;986
95;285
-881;613
138;550
-174;717
-917;271
-194;472
609;561
-96;-201
-795;-705
97;818
-766;772
-701;-93
779;-625
-497;-387
-221;-724
-60;-342
-591;571
172;-789
707;-439
789;424
-644;630
-847;215
-980;337
474;122
-414;-292
47;-73
-102;-829
7;-889
220;-361
-394;-183
423;-636
142;-198
-567;-120
280;395
-598;41
920;479
410;-152
993;470
805;-921
632;586
563;998
553;390
987;901
409;-447
930;-593
-107;633
75;957
-152;234
405;709
-186;-920
599;457
-541;888
-173;22
-727;731
-768;-99
611;-635
444;125
-347;-369
373;-750
498;-507
846;62
4;-41
-749;-571
-208;-302
499;-474
-646;-2
63;-582
-208;-387
-893;986
179;-735
17;2
255;-830
-551;635
-36;350
-181;828
455;964
-782;891
-230;388
-102;-140
78;-616
-295;-244
-117;85
-690;434
512;891
137;656
-470;780
-787;-748
536;-479
570;-421
-648;464
-658;699
-638;548
535;-102
284;-790
698;-418
-565;696
165;-541
-995;-725
201;-251
-46;596
501;-553
-197;414
-282;-684
-847;-638
-929;-998
954;334
-491;185
-449;-947
-64;125
-396;666
-682;-815
163;-738
-652;-576
497;-792
92;766
-45;-327
564;-306
782;-221
-865;-54
868;888
451;-319
998;-382
249;818
349;816
345;-791
425;904
798;674
79;286
719;-719
531;-426
293;747
773;710
407;-379
-347;-934
361;-742
557;-499
343;-329
-516;207
700;664
990;870
980;577
-531;-181
-722;-493
-852;-232
-933;950
722;403
-429;-597
930;137
565;-869
932;-755
-200;-34
87;899
990;-981
-88;-488
-118;613
-390;985
-675;457
-605;154
253;-671
-671;680
977;626
-956;553
732;523
-682;-617
-268;-6
-428;184
54;-944
-888;9
936;-285
163;439
-768;22
-475;-783
-622;586
-108;241
-302;301
459;-932
997;-67
183;761
-264;245
-7;917
-19;926
-189;-116
-360;607
-587;224
-337;-178
-150;-75
612;-398
-795;-810
135;924
826;205
-379;-552
-588;-316
4;-280
-222;405
400;746
-757;-557
-394;100
327;638
-733;-20
-477;376
-631;-355
-378;915
-917;-227
642;216
564;-876
-828;624
853;-619
-341;251
826;-58
510;690
307;-140
113;996
668;-57
967;429
-316;106
-745;-317
-24;-767
256;995
979;-611
995;-487
-712;-886
-590;910
696;-970
261;-450
701;443
939;619
634;285
165;979
-896;739
11;-6
-200;-196
126;696
284;-219
691;274
-538;-804
-131;-576
-164;686
48;-71
-677;-170
602;-547
574;-527
-753;714
-47;331
-935;150
828;944
-478;230
577;158
-672;725
635;104
772;476
-456;-209
773;-46
-873;629
808;576
-303;933
-776;-443
535;-675
238;487
-480;-348
745;-560
683;-805
-111;-720
-725;-939
-412;973
198;-712
-637;327
-518;922
449;-876
500;302
-846;-990
-491;-938
-796;-894
667;744
-407;897
-964;111
-177;-303
-709;-175
841;780
942;-145
589;-869
-974;114
-31;-489
492;-709
-179;306
-496;-141
-739;-24
155;836
513;571
-397;-742
891;-383
-554;-658
-214;221
274;809
552;-428
615;-63
438;797
-211;-878
-573;215
-881;-623
663;-677
615;166
178;914
-836;242
330;286
-374;46
-352;440
-924;-743
185;954
-261;630
865;-147
-737;100
96;972
-281;543
866;74
-489;37
-259;-681
369;210
-264;597
-448;-35
-173;811
-543;246
-701;-867
-141;903
-832;-347
-54;116
-312;859
-721;-6
-943;45
320;663
-981;562
-18;-441
832;-156
207;362
-214;-741
672;285
-333;-569
992;86
-296;-399
-995;-549
-48;974
985;-880
-502;465
-53;832
-179;-944
-224;617
-478;-873
-947;131
-820;493
-275;-19
68;-806
-587;-815
572;115
14;-961
2;611
979;708
-239;306
700;-184
-283;243
268;617
961;-71
-893;-794
436;557
-224;346
-221;-481
-954;-435
-560;219
347;815
-512;-453
110;877
-106;-534
-65;-527
-140;308
-434;874
-48;4
-372;340
526;-327
979;965
-674;359
301;906
877;502
-957;291
-274;570
225;61
-966;-939
-454;-494
132;-795
79;288
199;-960
-68;111
238;-741
-940;634
-655;-105
927;778
579;935
434;-536
643;-948
-117;-751
192;55
-909;779
-472;-718
985;674
-987;100
-472;48
796;284
641;807
86;25
314;368
615;658
-550;92
-409;-987
523;386
7;941
-823;-162
-662;298
492;-851
551;-718
-433;128
464;74
626;-479
217;-995
649;-836
880;-237
-190;-684
906;982
-14;284
240;601
-701;-947
540;481
-28;-51
629;485
301;-739
10;-479
892;-451
-564;975
382;54
-984;195
426;548
633;115
280;-985
383;-307
265;-533
-42;-941
335;104
121;568
149;118
743;175
207;-165
-532;524
-680;-822
-808;284
270;680
-651;413
565;697
-40;762
929;-731
-524;300
-280;-242
-201;904
-596;582
239;679
520;741
-354;394
111;-798
552;-338
-1;-451
901;929
425;-151
-843;-802
683;727
-737;712
861;747
408;-881
-969;-351
-127;232
-238;-982
-216;-586
457;830
435;844
-423;485
-236;-462
-874;-254
-29;-230
-887;-766
-789;802
-246;-105
612;-981
449;-126
-395;-714
317;-589
-646;142
556;891
-385;-877
206;69
-486;-501
-815;-930
584;-430
-859;387
-113;727
134;-964
-472;-329
587;989
-946;440
-280;-529
-301;527
-208;-422
64;-487
-768;-891
-596;-87
470;-123
-970;-33
479;733
-706;634
-266;-831
-509;131
-698;-219
-116;223
685;353
-301;449
-694;-88
-593;-167
-715;401
316;267
-171;143
273;-242
395;845
761;124
422;440
410;188
403;798
-282;678
-942;-655
-151;-517
-418;776
262;733
-108;2
847;-763
-382;-411
42;95
-896;20
-86;472
-450;439
630;794
-970;-2
793;-593
-202;-485
902;-506
-399;319
-296;-401
536;-409
-659;-277
-339;-783
490;-455
-308;527
184;356
-907;221
-519;495
-413;-965
731;-801
-814;511
270;522
171;576
-779;789
82;-812
447;-795
509;240
557;-263
834;-229
835;-21
835;690
-522;-936
-252;-876
131;778
428;85
974;276
75;885
238;871
-761;150
-827;906
-858;431
18;812
406;-183
826;718
-383;293
-194;-957
-272;-830
540;-198
765;-724
-383;-739
-369;-769
979;113
161;-708
-761;648
-397;482
-760;-418
-904;291
204;948
-210;620
419;-44
-996;392
-144;721
658;-982
361;563
963;-561
133;484
312;-907
276;143
-803;46
-763;-528
536;-416
565;252
111;753
264;-560
-989;-934
217;-295
-821;899
181;716
-194;-559
-457;-51
-536;685
-687;922
-6;-174
-655;921
-698;128
-674;887
668;-233
-837;106
-948;-894
-873;-253
917;-348
192;-171
402;931
-211;-340
146;968
-809;507
-865;518
-69;848
778;-917
-148;-237
-734;81
-769;74
-401;392
-369;-792
-459;-185
-306;-941
709;33
918;-108
390;-319
495;-212
761;598
-700;-557
176;428
-334;-210
155;-246
409;-240
-714;656
245;-113
-302;212
-223;151
504;-533
314;235
483;-637
-713;-442
-677;288
-377;280
-50;-286
429;841
59;618
-824;-864
-481;561
230;-645
-852;-672
345;354
-579;-932
588;165
338;756
-282;689
-514;564
-32;829
635;-119
-358;-134
-505;-248
-560;-841
-917;834
-36;859
618;12
281;530
943;971
339;109
307;-110
-782;969
-658;-909
-18;673
485;-343
-178;-199
83;-914
888;-618
604;-943
-738;481
287;-313
292;-850
-499;-491
764;-431
-262;646
-926;763
-995;821
-115;613
36;-930
-531;-535
-195;457
-2;953
-361;849
822;248
644;32
869;880
4;-504
-432;869
-91;202
479;-758
-337;374
852;990
263;-327
676;-677
981;-686
-285;928
732;-827
-795;650
837;-515
-287;43
248;-423
-870;-613
748;367
-959;-430
375;-519
132;-166
-673;663
-777;-680
-941;-880
900;-742
-506;211
311;-753
523;366
-526;-489
783;-942
998;20
-889;-153
-155;-645
834;-456
-862;842
-471;-807
-170;-377
-72;787
7;281
995;-623
-626;729
3;144
-305;-75
539;685
828;402
236;-432
902;546
199;-762
277;166
469;627
-822;0
752;677
-864;284
732;723
85;872
-683;-587
-380;544
-842;-575
710;-963
165;435
498;-28
793;355
-759;-176
314;-615
119;-630
65;-807
617;142
172;473
-683;-941
-826;-323
904;91
164;179
-789;-291
-877;-153
770;995
696;251
456;-411
-900;78
-730;964
-712;-715
-98;-273
-611;421
-554;56
116;-444
918;-686
88;-832
-625;-717
618;887
-324;-754
-699;-270
495;-253
538;-993
-583;-637
349;488
-365;50
24;627
554;-733
224;-699
-902;372
530;-266
100;-519
628;-203
-164;-24
-410;-261
-969;-778
-89;-594
777;526
-181;-281
-954;-912
-199;-288
-364;-363
-682;-419
-847;241
-808;-711
-170;447
-599;796
855;444
772;-973
362;-783
560;-321
299;-976
429;735
404;-923
-261;-344
-915;581
-595;778
-466;37
345;-156
-150;818
139;778
-810;252
390;-206
25;-627
758;187
537;-603
309;-219
-406;218
-940;983
122;-235
-760;-600
-959;-450
594;81
919;380
-602;238
-674;575
438;131
-316;-964
661;946
71;831
551;-600
934;242
97;23
162;161
955;-12
-272;-686
-134;-445
494;122
820;983
419;-631
-915;781
-647;-279
-698;373
-362;-534
-585;-694
-20;-352
-978;762
897;-280
-155;255
120;-144
-28;-76
-15;-718
-311;375
769;-579
490;430
-724;-382
-409;172
-418;-499
59;864
763;-590
326;543
672;-1
-703;65
74;586
755;-66
155;72
-276;-316
620;-859
832;-504
753;38
978;688
-451;811
-663;182
793;-982
65;-62
457;-96
-1;-152
482;-132
482;753
-600;966
808;335
-174;828
-762;-515
-910;76
-680;20
-522;567
-246;-146
-877;-512
-864;71
-334;-966
-132;-749
-312;967
-65;-193
-977;507
-493;468
195;987
-22;-7
-94;184
983;-233
350;308
-928;635
442;-473
632;-39
893;147
4;-554
-775;-976
537;377
103;501
305;217
525;-435
-954;-460
248;-247
-968;417
91;208
789;-833
-207;-758
-216;971
788;355
742;910
-124;582
-392;-412
-295;722
557;821
395;227
-695;950
491;433
760;646
211;-965
-147;880
-541;-617
63;-123
367;868
849;105
161;611
-806;107
-898;-768
781;60
-197;831
499;-481
-395;-449
469;627
163;752
501;-438
-322;930
742;934
-71;-53
-13;-678
-630;-777
334;748
958;106
-323;-560
686;750
936;196
-268;741
-509;-2
785;-115
3;-43
-688;66
-901;985
887;867
-595;-414
-89;-640
-352;-115
785;-768
105;605
-959;-969
-237;-911
-21;-156
-181;906
-789;504
-233;518
-207;676
-322;368
-465;-195
-435;264
-670;-85
-821;-5
330;-698
-534;948
-717;-790
434;-51
752;-628
-697;-698
-85;-621
-860;-72
-448;722
477;633
572;-313
-369;423
-593;-991
-898;361
-459;482
-984;235
134;269
261;781
-987;-759
588;73
-145;-273
-228;586
24;-674
681;137
-158;214
-229;-446
-808;-573
562;-377
-941;-27
804;-314
743;219
911;716
665;369
575;-907
-905;193
-941;-918
-969;105
698;-840
935;641
-745;245
-820;841
598;991
-547;-69
111;-312
-376;-52
801;-132
13;401
892;-728
-989;-713
420;872
275;-942
-18;242
667;425
-838;588
-557;-534
-977;263
-470;-652
-738;761
-369;371
-124;-541
-789;-776
-558;-539
982;-667
370;-603
910;82
391;389
581;883
-459;188
75;542
601;781
-719;-206
412;-786
-326;637
757;-77
703;-663
884;708
148;989
-557;-626
791;931
644;800
-296;606
-58;685
-249;139
-651;-201
-677;-677
915;591
975;-404
873;278
-630;-711
-129;-252
135;817
-234;75
-583;483
-606;-579
768;36
485;-102
274;-365
-314;873
430;418
763;-852
-990;968
-533;-317
739;-74
192;952
149;-414
-983;589
181;166
-555;-367
748;-288
-194;-856
-926;608
-106;-922
684;154
-786;941
54;-392
728;731
-431;-707
600;173
789;-580
18;-553
-363;-178
-457;-636
821;963
-248;174
478;-956
766;259
143;-209
28;777
-726;-932
395;-589
988;950
746;-1
974;581
450;-613
-739;958
-562;582
-612;-765
892;379
-341;-68
325;-418
863;943
-681;-638
-61;-189
887;-767
-718;202
145;-660
877;18
665;-543
139;316
-948;643
-542;703
-91;354
388;-339
65;-510
114;-671
299;-437
906;639
154;-775
-764;-122
154;285
5;-120
-802;799
675;733
-785;188
-911;-412
240;474
-380;-150
-715;-371
308;197
-838;474
340;176
105;-990
659;-540
-234;182
-777;608
-772;-406
871;-438
772;241
-95;742
-314;-522
36;455
-1000;985
-601;-17
-187;351
-119;-308
-1000;-171
859;461
-599;-953
-941;-486
-313;863
545;458
288;-843
-156;544
824;154
577;-114
-459;-906
700;-953
-275;-758
-300;-728
-85;395
748;998
953;586
-706;609
-279;-753
-105;-464
14;61
-26;877
-757;-723
184;470
-663;511
382;-473
758;-896
464;-541
-100;-697
694;-76
-790;-395
275;-410
511;-172
308;476
-621;535
456;234
-887;-440
-322;-144
720;-935
-411;710
863;-954
-532;-233
-270;-594
-265;734
760;572
637;203
146;151
-720;-374
-314;337
-444;341
-588;263
726;255
-390;80
-779;-996
687;-98
-934;-295
-299;-820
243;805
616;26
478;-224
-863;419
857;-652
-353;788
331;642
-898;12
-243;826
-320;236
-322;-475
748;-517
-988;-68
377;303
-479;-5
-267;-314
556;-795
-672;441
203;122
-873;-711
-771;489
643;-713
-611;926
600;-447
3;-784
69;814
826;-264
119;-555
-528;-95
-81;694
-158;-844
304;359
871;359
-954;394
390;543
-147;-82
-302;413
95;-848
-896;-707
-800;-393
-874;-134
-481;-984
765;-505
616;-311
676;531
-533;768
380;-188
-166;453
883;265
496;946
265;-794
384;973
-136;328
353;617
628;161
-674;162
315;-395
-289;104
-166;780
-986;-31
-811;516
-44;64
-188;-84
691;-578
-166;999
18;495
829;151
152;920
299;151
737;1
546;65
656;-879
781;600
374;546
-264;-554
713;287
-825;-768
-635;-456
291;-362
568;652
370;-167
-489;581
709;398
319;-89
-119;39
112;149
739;-76
-266;359
-930;440
-833;-105
-503;756
-43;-867
-698;-402
400;-554
-682;-459
824;247
-372;-112
957;-888
-26;-51
739;777
-367;-371
34;541
906;-727
279;-184
289;971
-816;356
-128;567
-263;-18
831;-939
275;-342
-717;-680
-288;813
200;-265
-518;529
312;466
830;-712
-747;-309
-492;766
266;-338
-632;556
671;361
765;819
-705;442
-622;-293
155;676
-8;461
-641;-754
823;963
446;-882
617;696
536;-808
850;-780
130;-722
-105;927
-981;447
73;-8
-571;708
-32;450
370;864
-764;-565
-297;-28
575;211
263;-108
602;-448
-731;-844
271;-259
-626;670
107;134
319;-750
-339;-347
115;-559
-479;-517
-623;143
-565;96
600;-235
129;518
652;-838
-607;-16
642;-885
-318;-611
995;123
-528;-13
821;439
4;-265
-810;-491
-506;507
-153;1000
236;-633
-877;938
-107;35
954;224
779;592
245;296
-890;463
819;-50
995;46
-185;-966
-183;-964
192;140
-684;-2
-161;-607
-391;-483
-797;740
-569;352
-836;11
-721;-75
713;-46
627;-629
-484;877
980;181
-201;-447
-462;566
915;469
-63;-782
-858;-116
484;240
-962;-852
829;-333
635;-883
518;469
811;-493
-908;941
709;-36
-895;516
-330;14
-684;-455
152;487
999;-326
589;970
-161;-908
860;538
-673;414
596;-641
182;797
272;166
146;862
-566;-572
-927;181
-788;850
-849;231
889;-598
-881;691
-122;-871
-832;-118
732;948
-842;-857
-568;736
442;-884
59;-316
-515;947
-744;-869
684;441
-883;338
-573;-516
-416;14
921;-280
787;306
906;372
-696;458
739;750
474;-536
-149;-353
-415;100
-349;638
644;517
-16;273
984;-358
-622;150
441;-880
-613;-60
878;-783
-994;-986
-91;-883
767;729
330;-996
-946;203
-90;-529
-152;255
-509;-2
-916;426
574;693
322;482
-577;-489
-449;-639
711;-976
-645;-375
936;-838
335;-752
-445;56
-33;-416
149;-881
252;479
838;62
60;90
-663;128
-729;935
-725;763
-625;-822
-260;-418
345;-605
116;919
-300;-475
247;-943
-612;-107
-210;-37
505;-68
-280;339
-904;824
-927;-900
-72;-698
87;45
-954;269
618;-160
-368;257
318;-428
-440;-735
-592;-12
716;-497
-918;959
-722;145
100;-351
626;-115
-840;-823
756;-363
8;219
317;450
157;-309
-837;-380
296;687
292;-605
165;436
85;187
517;67
873;197
821;282
601;759
581;-390
629;632
-218;-470
-150;246
80;816
735;557
376;-456
-127;-622
651;265
-600;247
-746;-590
-793;589
-76;-94
-425;833
673;-185
279;329
-595;-128
-635;483
-647;-940
-820;318
459;-888
351;-874
-502;-995
-168;35
25;124
667;654
179;-175
-725;-968
193;-952
-761;-941
400;-266
858;-744
183;-107
240;-679
-623;-997
-601;812
541;913
-671;714
307;-687
465;667
75;173
-158;666
-524;-556
979;511
-70;174
-411;554
-238;-279
-95;-752
948;181
76;596
-754;-405
380;-504
-952;-770
-316;-877
-896;470
963;-716
502;261
-522;420
-482;-134
709;195
-271;335
923;247
-233;-841
839;-28
292;-844
486;-578
287;-439
-657;-509
96;622
-915;959
958;-826
-377;-750
-936;-346
115;981
691;4
-741;-939
561;-475
323;-462
-782;-769
-803;0
453;848
416;775
-850;644
-547;713
-497;-33
780;-645
65;-553
-693;490
289;373
-617;742
-118;987
-63;770
-701;-16
561;256
-33;-384
-502;-429
-836;651
-876;-332
-609;972
25;370
519;402
-593;-327
138;-441
-204;393
-883;-401
928;-65
-406;123
-13;637
190;856
754;902
854;701
158;509
-90;101
491;668
-704;276
246;-568
-416;694
-928;685
-255;-145
-406;969
25;-607
-773;567
-678;-621
295;828
-567;510
274;589
460;-672
-70;969
-538;513
223;821
823;857
-292;-855
-179;396
-462;160
-554;-370
545;-953
547;-461
-533;948
-919;923
-354;-448
-327;-661
924;-729
581;714
-957;-334
344;182
384;-799
406;-727
-625;726
674;-950
929;472
-69;278
-72;473
-128;-148
384;-104
-20;-366
-997;-73
128;981
-970;-456
145;733
-381;181
-969;-743
-21;721
-472;-945
-25;59
-151;-222
400;294
105;-216
215;-680
-434;92
647;829
861;690
752;401
698;353
491;322
772;809
929;-107
525;256
-54;522
269;-450
-720;318
544;657
898;-938
-2;765
-673;249
551;17
-354;567
-650;-567
-180;-486
922;-598
-169;474
21;-256
835;712
-704;-246
-424;564
-658;611
-354;165
-103;292
285;219
-844;578
-851;-126
-351;807
-178;409
-925;-264
-6;-109
173;-20
-563;-308
-750;-436
754;-838
-736;725
76;-341
-631;-57
-797;-316
23;252
961;-628
-417;724
-593;752
-731;-356
545;-419
129;639
-122;635
-972;-742
-899;-815
-289;481
-820;210
208;-974
-363;309
-267;-982
-885;224
665;-808
314;-18
491;-771
-887;-800
-975;-681
853;-475
71;-502
966;529
-68;-161
103;553
-91;646
-488;328
68;549
741;-205
-899;-358
992;77
496;-811
176;-53
-574;902
-172;258
419;-978
-498;764
-456;-506
515;-861
-343;720
816;462
-615;977
1000;567
-907;113
369;392
686;781
-715;-836
-378;28
-610;-94
-720;-448
-906;681
299;-534
705;938
-876;803
869;377
984;-808
46;219
135;-913
-913;863
648;236
625;244
-78;-21
765;-493
-11;-779
-614;-656
172;-438
561;-491
363;-294
-167;167
-494;814
-154;-888
-252;560
-801;-6
648;621
241;-914
514;-777
-221;-751
-257;428
449;613
803;-777
-559;639
455;-675
68;669
630;-520
-574;-164
50;-127
644;-594
-836;-141
-420;-809
-83;-784
211;452
552;576
-387;390
-633;328
-247;-567
-933;-475
604;680
488;-693
120;86
-176;652
572;256
875;676
-159;941
705;-746
-104;-255
656;-673
-37;295
-953;266
-386;364
-449;-772
491;-694
-365;962
758;-211
706;165
582;-759
-352;665
345;-678
-413;-464
-23;-267
863;839
33;-479
294;42
977;-465
393;-933
397;-761
-241;-45
648;-355
-711;567
282;-2
610;711
-575;-152
34;926
988;318
368;-401
263;697
0;-51
-225;-789
-400;-30
358;-156
458;-526
-120;479
-129;-373
-331;101
881;681
-469;-370
-941;-823
-371;599
-397;56
-687;-519
-516;687
-165;679
-65;-973
-841;434
97;464
59;899
-427;473
819;431
758;134
-255;612
-735;-256
-17;-372
264;989
-977;544
-664;-265
-502;171
-643;-397
302;748
474;808
-593;565
471;-629
333;742
-127;703
-348;466
-959;-39
941;-312
-804;956
-888;-611
-793;786
-791;-110
26;-644
700;-101
880;-121
615;197
-303;-985
174;-974
636;-178
-359;644
315;757
307;-558
-205;-511
-179;-212
-569;-546
-90;-607
73;852
-21;-548
736;924
-989;-364
-450;-924
663;-39
881;-23
-643;-730
-581;105
-525;-660
-518;354
309;380
975;649
792;-552
523;-170
605;222
-891;-45
-854;-360
-293;61
-626;-52
-580;592
-401;95
-870;-536
474;718
-304;-236
391;575
317;961
922;-961
-970;-79
987;715
-710;586
796;904
964;-121
807;-887
823;-703
293;-502
-391;-774
178;822
-400;-188
729;489
-959;103
680;-229
697;987
-280;-224
661;-692
60;274
-302;-505
-758;469
-739;-964
-284;-656
-901;-440
-754;-720
717;830
-431;893
-973;-597
923;-618
967;110
-553;-333
101;659
845;-748
-213;560
894;-395
-113;-684
-84;-253
512;459
183;589
-309;-544
860;985
-965;619
-777;-924
268;222
768;441
-304;-219
-475;178
310;392
936;101
-344;-179
586;778
215;-899
-42;66
-961;443
-797;948
-940;331
-848;-989
-350;131
797;-514
485;28
-100;118
690;-297
-866;692
-934;489
933;-864
-274;451
-688;-534
281;-897
67;182
-165;-248
36;-453
58;142
120;-300
80;-884
114;776
-247;939
418;-674
763;15
-182;543
295;25
-964;-654
-596;635
-667;-866
-917;-744
720;-28
-772;-874
609;405
-67;-852
235;655
-565;-651
875;-381
729;-801
-646;-197
145;-164
-383;-266
164;-756
-546;863
848;655
-3;-298
840;385
-477;-882
273;363
-779;-241
645;-415
-176;-41
-711;-348
879;728
680;-399
-286;-892
-740;-367
-806;-243
-877;501
463;266
635;-510
-548;875
-18;170
567;-530
177;-700
923;-19
-916;851
310;-421
-669;-617
-116;145
459;111
61;710
-156;306
-782;-868
-277;-946
552;844
556;518
-31;822
601;-64
685;827
900;-946
542;-613
70;213
464;-294
532;-409
-991;551
74;927
-213;-926
-18;-744
-243;445
-714;-901
370;113
-1;-706
241;116
360;-813
-136;990
855;857
-77;-667
458;-313
-203;-274
-394;-982
494;96
767;291
-692;415
-536;266
388;24
864;344
570;-658
-556;-964
-326;58
-511;-732
-429;635
768;-110
-902;805
-206;-268
-154;176
-785;687
-598;-801
621;-531
368;-633
-683;380
-139;-962
929;129
-65;545
-636;-973
-431;-4
-311;-791
-633;-713
-596;691
790;458
-462;-380
-428;-180
497;-804
-619;-247
792;269
-964;186
-86;-765
183;867
330;920
-985;-750
-428;-135
-694;-731
950;649
624;-106
-390;367
-858;-864
815;-730
-90;249
787;-473
-580;-541
176;712
777;-135
-327;-275
57;298
-358;-334
-946;-638
-199;456
0;-746
788;-473
291;212
914;984
-824;-389
103;169
11;-154
206;209
-627;-367
-177;646
-390;953
456;489
85;-340
862;431
-924;690
471;-630
-809;-582
-846;-799
777;1
899;-862
-885;45
-602;-582
800;-784
413;181
781;822
735;228
618;152
272;557
-801;-220
465;-73
-536;-47
522;-642
-448;570
839;-310
678;-568
658;683
201;937
924;-673
877;690
-468;-442
419;-384
-615;751
-64;319
-297;782
-744;-763
-190;961
-421;-88
735;-263
34;185
292;2
-14;-908
381;-729
438;904
-709;868
-463;685
984;392
625;-55
-482;651
12;-334
-562;-62
-494;571
-834;-843
990;797
-525;633
